date,open,high,low,close,volume
20230830 04:30:00 US/Eastern,1936.27,1936.89,1935.76,1936.38,-1
20230830 05:00:00 US/Eastern,1936.93,1938.72,1935.99,1937.03,-1
20230830 05:30:00 US/Eastern,1938.05,1938.85,1937.55,1938.12,-1
20230830 06:00:00 US/Eastern,1937.39,1938.4,1936.67,1937.47,-1
20230830 06:30:00 US/Eastern,1937.32,1938.17,1936.67,1937.39,-1
20230830 07:00:00 US/Eastern,1937.89,1938.93,1937.23,1937.99,-1
20230830 07:30:00 US/Eastern,1938.84,1939.78,1938.03,1938.94,-1
20230830 08:00:00 US/Eastern,1940.1,1942.43,1938.67,1940.26,-1
20230830 08:30:00 US/Eastern,1944.29,1945.9,1940.53,1944.44,-1
20230830 09:00:00 US/Eastern,1944.45,1946.24,1942.77,1944.61,-1
20230830 09:30:00 US/Eastern,1946.24,1948.82,1943.49,1946.4,-1
20230830 10:00:00 US/Eastern,1947.06,1949.14,1945.05,1947.23,-1
20230830 10:30:00 US/Eastern,1946.55,1947.78,1945.25,1946.68,-1
20230830 11:00:00 US/Eastern,1945.68,1947.11,1944.76,1945.8,-1
20230830 11:30:00 US/Eastern,1944.94,1945.66,1944.07,1945.06,-1
20230830 12:00:00 US/Eastern,1944.01,1945.06,1943.18,1944.13,-1
20230830 12:30:00 US/Eastern,1944.27,1945.16,1943.66,1944.42,-1
20230830 13:00:00 US/Eastern,1945.22,1945.74,1944.8,1945.35,-1
20230830 13:30:00 US/Eastern,1944.43,1945.34,1943.52,1944.56,-1
20230830 14:00:00 US/Eastern,1943.99,1944.63,1943.53,1944.15,-1
20230830 14:30:00 US/Eastern,1943.54,1944.06,1942.84,1943.67,-1
20230830 15:00:00 US/Eastern,1943.59,1944.07,1943.25,1943.71,-1
20230830 15:30:00 US/Eastern,1943.37,1943.93,1943.07,1943.48,-1
20230830 16:00:00 US/Eastern,1943.38,1943.75,1942.81,1943.51,-1
20230830 16:30:00 US/Eastern,1942.85,1943.55,1942.1,1943.07,-1
20230830 18:00:00 US/Eastern,1944.21,1950.0,1941.7,1944.49,-1
20230830 18:30:00 US/Eastern,1944.81,1945.7,1944.42,1945.02,-1
20230830 19:00:00 US/Eastern,1944.14,1944.91,1943.74,1944.34,-1
20230830 19:30:00 US/Eastern,1944.25,1944.99,1943.96,1944.46,-1
20230830 20:00:00 US/Eastern,1944.85,1945.53,1944.25,1945.03,-1
20230830 20:30:00 US/Eastern,1945.24,1945.63,1944.75,1945.33,-1
20230830 21:00:00 US/Eastern,1946.44,1947.09,1945.34,1946.57,-1
20230830 21:30:00 US/Eastern,1947.21,1947.84,1946.37,1947.35,-1
20230830 22:00:00 US/Eastern,1947.23,1947.88,1946.69,1947.38,-1
20230830 22:30:00 US/Eastern,1946.44,1947.22,1945.55,1946.6,-1
20230830 23:00:00 US/Eastern,1945.57,1946.26,1945.27,1945.74,-1
20230830 23:30:00 US/Eastern,1945.3,1945.85,1944.8,1945.43,-1
20230831 00:00:00 US/Eastern,1945.56,1946.14,1944.9,1945.69,-1
20230831 00:30:00 US/Eastern,1945.58,1945.89,1945.19,1945.67,-1
20230831 01:00:00 US/Eastern,1945.25,1946.0,1944.67,1945.37,-1
20230831 01:30:00 US/Eastern,1944.91,1945.6,1944.48,1945.07,-1
20230831 02:00:00 US/Eastern,1944.89,1945.9,1944.27,1945.03,-1
20230831 02:30:00 US/Eastern,1943.87,1944.75,1943.26,1944.01,-1
20230831 03:00:00 US/Eastern,1945.17,1945.99,1943.75,1945.31,-1
20230831 03:30:00 US/Eastern,1945.49,1946.42,1944.79,1945.61,-1
20230831 04:00:00 US/Eastern,1944.94,1945.66,1944.37,1945.06,-1
20230831 04:30:00 US/Eastern,1944.82,1945.52,1944.37,1944.94,-1
20230831 05:00:00 US/Eastern,1944.33,1945.21,1943.67,1944.46,-1
20230831 05:30:00 US/Eastern,1944.46,1945.21,1943.79,1944.6,-1
20230831 06:00:00 US/Eastern,1944.63,1945.44,1944.0,1944.73,-1
20230831 06:30:00 US/Eastern,1944.75,1945.52,1944.22,1944.89,-1
20230831 07:00:00 US/Eastern,1944.5,1945.12,1943.78,1944.62,-1
20230831 07:30:00 US/Eastern,1944.82,1946.05,1944.06,1944.93,-1
20230831 08:00:00 US/Eastern,1946.2,1947.69,1944.93,1946.36,-1
20230831 08:30:00 US/Eastern,1944.94,1948.0,1943.1,1945.12,-1
20230831 09:00:00 US/Eastern,1944.17,1946.58,1942.23,1944.31,-1
20230831 09:30:00 US/Eastern,1943.06,1944.77,1940.34,1943.21,-1
20230831 10:00:00 US/Eastern,1943.67,1945.22,1942.5,1943.8,-1
20230831 10:30:00 US/Eastern,1942.54,1944.0,1941.02,1942.67,-1
20230831 11:00:00 US/Eastern,1942.62,1943.86,1941.71,1942.78,-1
20230831 11:30:00 US/Eastern,1940.38,1942.51,1939.0,1940.52,-1
20230831 12:00:00 US/Eastern,1941.61,1942.35,1940.51,1941.73,-1
20230831 12:30:00 US/Eastern,1941.88,1942.69,1941.26,1942.03,-1
20230831 13:00:00 US/Eastern,1940.75,1941.95,1939.01,1940.9,-1
20230831 13:30:00 US/Eastern,1940.28,1940.88,1939.53,1940.4,-1
20230831 14:00:00 US/Eastern,1941.38,1942.21,1940.35,1941.54,-1
20230831 14:30:00 US/Eastern,1941.44,1942.15,1941.09,1941.61,-1
20230831 15:00:00 US/Eastern,1941.25,1941.81,1940.88,1941.36,-1
20230831 15:30:00 US/Eastern,1940.79,1941.55,1940.0,1940.93,-1
20230831 16:00:00 US/Eastern,1940.08,1940.7,1939.51,1940.24,-1
20230831 16:30:00 US/Eastern,1939.66,1940.83,1939.5,1939.92,-1
20230831 18:00:00 US/Eastern,1940.03,1940.69,1939.5,1940.27,-1
20230831 18:30:00 US/Eastern,1939.96,1940.34,1939.76,1940.08,-1
20230831 19:00:00 US/Eastern,1939.66,1940.28,1939.0,1939.83,-1
20230831 19:30:00 US/Eastern,1939.81,1940.3,1939.62,1940.01,-1
20230831 20:00:00 US/Eastern,1939.55,1940.45,1939.0,1939.71,-1
20230831 20:30:00 US/Eastern,1939.07,1939.61,1938.61,1939.19,-1
20230831 21:00:00 US/Eastern,1942.48,1944.19,1939.26,1942.62,-1
20230831 21:30:00 US/Eastern,1942.61,1943.29,1942.18,1942.76,-1
20230831 22:00:00 US/Eastern,1942.3,1942.76,1941.86,1942.43,-1
20230831 22:30:00 US/Eastern,1941.11,1942.53,1939.96,1941.29,-1
20230831 23:00:00 US/Eastern,1939.52,1940.63,1938.73,1939.67,-1
20230831 23:30:00 US/Eastern,1939.05,1939.52,1938.78,1939.16,-1
20230901 00:00:00 US/Eastern,1938.65,1939.12,1938.21,1938.76,-1
20230901 00:30:00 US/Eastern,1939.64,1940.32,1938.37,1939.77,-1
20230901 01:00:00 US/Eastern,1939.59,1940.15,1939.22,1939.71,-1
20230901 01:30:00 US/Eastern,1940.13,1940.78,1939.51,1940.25,-1
20230901 02:00:00 US/Eastern,1939.66,1940.48,1938.44,1939.83,-1
20230901 02:30:00 US/Eastern,1939.32,1940.64,1938.41,1939.44,-1
20230901 03:00:00 US/Eastern,1941.6,1943.16,1940.31,1941.73,-1
20230901 03:30:00 US/Eastern,1943.17,1943.62,1942.55,1943.29,-1
20230901 04:00:00 US/Eastern,1943.06,1943.87,1941.97,1943.19,-1
20230901 04:30:00 US/Eastern,1942.61,1943.22,1941.9,1942.73,-1
20230901 05:00:00 US/Eastern,1943.62,1944.6,1942.94,1943.73,-1
20230901 05:30:00 US/Eastern,1944.08,1944.49,1943.77,1944.19,-1
20230901 06:00:00 US/Eastern,1944.07,1944.49,1943.5,1944.18,-1
20230901 06:30:00 US/Eastern,1943.96,1944.41,1943.5,1944.08,-1
20230901 07:00:00 US/Eastern,1944.82,1945.5,1944.1,1944.91,-1
20230901 07:30:00 US/Eastern,1944.68,1945.98,1943.99,1944.82,-1
20230901 08:00:00 US/Eastern,1945.36,1947.0,1944.23,1945.53,-1
20230901 08:30:00 US/Eastern,1950.01,1953.08,1943.8,1950.19,-1
20230901 09:00:00 US/Eastern,1948.69,1950.7,1946.5,1948.84,-1
20230901 09:30:00 US/Eastern,1945.17,1951.71,1940.08,1945.32,-1
20230901 10:00:00 US/Eastern,1939.5,1944.1,1935.78,1939.65,-1
20230901 10:30:00 US/Eastern,1937.45,1940.33,1934.41,1937.59,-1
20230901 11:00:00 US/Eastern,1938.94,1940.65,1937.0,1939.09,-1
20230901 11:30:00 US/Eastern,1938.43,1939.99,1936.73,1938.56,-1
20230901 12:00:00 US/Eastern,1939.01,1939.94,1937.64,1939.14,-1
20230901 12:30:00 US/Eastern,1938.14,1939.52,1937.6,1938.27,-1
20230901 13:00:00 US/Eastern,1938.52,1941.18,1937.32,1938.66,-1
20230901 13:30:00 US/Eastern,1941.17,1941.7,1940.51,1941.3,-1
20230901 14:00:00 US/Eastern,1940.74,1941.31,1940.3,1940.9,-1
20230901 14:30:00 US/Eastern,1940.81,1941.2,1940.25,1940.89,-1
20230901 15:00:00 US/Eastern,1940.92,1941.4,1940.55,1941.08,-1
20230901 15:30:00 US/Eastern,1940.62,1941.34,1940.37,1940.75,-1
20230901 16:00:00 US/Eastern,1940.47,1940.89,1939.73,1940.66,-1
20230901 16:30:00 US/Eastern,1939.79,1941.05,1938.98,1940.11,-1
20230903 18:00:00 US/Eastern,1939.9,1941.41,1939.36,1940.15,-1
20230903 18:30:00 US/Eastern,1939.74,1940.38,1939.5,1939.85,-1
20230903 19:00:00 US/Eastern,1939.91,1940.5,1939.52,1940.14,-1
20230903 19:30:00 US/Eastern,1940.2,1941.17,1939.5,1940.38,-1
20230903 20:00:00 US/Eastern,1940.56,1941.18,1940.11,1940.69,-1
20230903 20:30:00 US/Eastern,1941.23,1941.82,1940.84,1941.34,-1
20230903 21:00:00 US/Eastern,1941.41,1942.58,1940.43,1941.57,-1
20230903 21:30:00 US/Eastern,1942.66,1944.26,1941.54,1942.78,-1
20230903 22:00:00 US/Eastern,1944.12,1945.0,1943.03,1944.26,-1
20230903 22:30:00 US/Eastern,1945.62,1946.26,1944.74,1945.75,-1
20230903 23:00:00 US/Eastern,1945.65,1946.16,1945.29,1945.79,-1
20230903 23:30:00 US/Eastern,1945.39,1945.96,1944.85,1945.51,-1
20230904 00:00:00 US/Eastern,1944.9,1945.33,1944.53,1945.07,-1
20230904 00:30:00 US/Eastern,1944.74,1945.32,1944.26,1944.9,-1
20230904 01:00:00 US/Eastern,1945.08,1945.57,1944.57,1945.26,-1
20230904 01:30:00 US/Eastern,1944.95,1946.02,1944.08,1945.12,-1
20230904 02:00:00 US/Eastern,1945.47,1946.37,1944.34,1945.58,-1
20230904 02:30:00 US/Eastern,1945.21,1946.45,1944.46,1945.35,-1
20230904 03:00:00 US/Eastern,1944.16,1945.38,1943.38,1944.27,-1
20230904 03:30:00 US/Eastern,1943.7,1944.45,1943.12,1943.83,-1
20230904 04:00:00 US/Eastern,1944.0,1944.59,1943.55,1944.12,-1
20230904 04:30:00 US/Eastern,1943.48,1944.09,1942.63,1943.61,-1
20230904 05:00:00 US/Eastern,1943.58,1944.33,1942.14,1943.72,-1
20230904 05:30:00 US/Eastern,1941.7,1942.97,1940.78,1941.82,-1
20230904 06:00:00 US/Eastern,1941.78,1942.89,1940.87,1941.92,-1
20230904 06:30:00 US/Eastern,1941.03,1942.06,1940.28,1941.14,-1
20230904 07:00:00 US/Eastern,1940.18,1940.6,1939.88,1940.29,-1
20230904 07:30:00 US/Eastern,1941.15,1942.12,1940.02,1941.29,-1
20230904 08:00:00 US/Eastern,1941.0,1941.85,1940.57,1941.12,-1
20230904 08:30:00 US/Eastern,1940.45,1941.14,1939.9,1940.56,-1
20230904 09:00:00 US/Eastern,1939.34,1940.35,1938.08,1939.44,-1
20230904 09:30:00 US/Eastern,1938.73,1940.05,1937.93,1938.82,-1
20230904 10:00:00 US/Eastern,1937.37,1938.38,1936.63,1937.49,-1
20230904 10:30:00 US/Eastern,1938.1,1938.91,1937.19,1938.25,-1
20230904 11:00:00 US/Eastern,1938.57,1939.13,1938.13,1938.72,-1
20230904 11:30:00 US/Eastern,1938.5,1939.13,1938.06,1938.62,-1
20230904 12:00:00 US/Eastern,1938.43,1939.04,1938.0,1938.62,-1
20230904 12:30:00 US/Eastern,1938.29,1938.77,1937.98,1938.48,-1
20230904 13:00:00 US/Eastern,1938.2,1938.71,1937.86,1938.44,-1
20230904 13:30:00 US/Eastern,1938.6,1939.03,1938.4,1938.78,-1
20230904 14:00:00 US/Eastern,1938.64,1938.92,1938.4,1938.76,-1
20230904 18:00:00 US/Eastern,1938.51,1949.0,1935.8,1938.78,-1
20230904 18:30:00 US/Eastern,1938.23,1938.8,1937.97,1938.35,-1
20230904 19:00:00 US/Eastern,1937.97,1938.83,1937.82,1938.1,-1
20230904 19:30:00 US/Eastern,1937.9,1938.28,1937.53,1938.02,-1
20230904 20:00:00 US/Eastern,1937.38,1937.88,1936.99,1937.53,-1
20230904 20:30:00 US/Eastern,1937.57,1938.19,1937.19,1937.74,-1
20230904 21:00:00 US/Eastern,1937.58,1938.78,1937.03,1937.74,-1
20230904 21:30:00 US/Eastern,1937.03,1938.82,1935.0,1937.22,-1
20230904 22:00:00 US/Eastern,1935.99,1936.69,1935.2,1936.16,-1
20230904 22:30:00 US/Eastern,1936.46,1937.73,1935.7,1936.62,-1
20230904 23:00:00 US/Eastern,1936.62,1937.51,1936.1,1936.78,-1
20230904 23:30:00 US/Eastern,1937.03,1937.46,1936.75,1937.14,-1
20230905 00:00:00 US/Eastern,1937.21,1937.85,1936.93,1937.33,-1
20230905 00:30:00 US/Eastern,1938.28,1939.09,1937.52,1938.44,-1
20230905 01:00:00 US/Eastern,1938.51,1939.1,1938.06,1938.66,-1
20230905 01:30:00 US/Eastern,1937.34,1938.42,1936.58,1937.5,-1
20230905 02:00:00 US/Eastern,1936.28,1937.4,1935.3,1936.44,-1
20230905 02:30:00 US/Eastern,1936.1,1937.04,1935.25,1936.24,-1
20230905 03:00:00 US/Eastern,1937.27,1938.48,1936.41,1937.38,-1
20230905 03:30:00 US/Eastern,1936.11,1937.08,1935.47,1936.22,-1
20230905 04:00:00 US/Eastern,1934.56,1935.77,1933.16,1934.66,-1
20230905 04:30:00 US/Eastern,1933.24,1934.11,1932.2,1933.35,-1
20230905 05:00:00 US/Eastern,1932.69,1933.56,1931.1,1932.82,-1
20230905 05:30:00 US/Eastern,1931.06,1931.98,1930.55,1931.16,-1
20230905 06:00:00 US/Eastern,1931.17,1932.29,1930.22,1931.3,-1
20230905 06:30:00 US/Eastern,1931.53,1932.52,1930.97,1931.67,-1
20230905 07:00:00 US/Eastern,1930.59,1932.04,1930.01,1930.71,-1
20230905 07:30:00 US/Eastern,1930.65,1931.39,1930.0,1930.78,-1
20230905 08:00:00 US/Eastern,1930.45,1932.0,1928.28,1930.59,-1
20230905 08:30:00 US/Eastern,1931.12,1934.87,1928.0,1931.26,-1
20230905 09:00:00 US/Eastern,1932.02,1934.36,1929.73,1932.18,-1
20230905 09:30:00 US/Eastern,1930.94,1933.89,1926.7,1931.08,-1
20230905 10:00:00 US/Eastern,1926.62,1928.65,1925.61,1926.8,-1
20230905 10:30:00 US/Eastern,1926.78,1927.92,1925.3,1926.92,-1
20230905 11:00:00 US/Eastern,1927.64,1929.08,1926.37,1927.75,-1
20230905 11:30:00 US/Eastern,1927.05,1928.23,1926.0,1927.18,-1
20230905 12:00:00 US/Eastern,1926.96,1928.02,1925.99,1927.07,-1
20230905 12:30:00 US/Eastern,1927.27,1928.05,1926.49,1927.38,-1
20230905 13:00:00 US/Eastern,1926.8,1927.59,1926.28,1926.91,-1
20230905 13:30:00 US/Eastern,1926.66,1927.37,1926.23,1926.77,-1
20230905 14:00:00 US/Eastern,1926.68,1927.6,1926.08,1926.81,-1
20230905 14:30:00 US/Eastern,1926.29,1926.82,1926.0,1926.41,-1
20230905 15:00:00 US/Eastern,1926.04,1927.35,1925.45,1926.24,-1
20230905 15:30:00 US/Eastern,1926.48,1927.51,1925.8,1926.63,-1
20230905 16:00:00 US/Eastern,1925.92,1926.61,1925.5,1926.05,-1
20230905 16:30:00 US/Eastern,1925.71,1926.8,1925.5,1925.97,-1
20230905 18:00:00 US/Eastern,1926.27,1936.0,1925.43,1926.6,-1
20230905 18:30:00 US/Eastern,1926.17,1926.65,1926.06,1926.48,-1
20230905 19:00:00 US/Eastern,1926.32,1926.87,1925.98,1926.48,-1
20230905 19:30:00 US/Eastern,1926.55,1927.08,1925.83,1926.67,-1
20230905 20:00:00 US/Eastern,1926.39,1926.9,1925.98,1926.52,-1
20230905 20:30:00 US/Eastern,1925.6,1926.59,1924.45,1925.73,-1
20230905 21:00:00 US/Eastern,1925.19,1925.78,1924.5,1925.3,-1
20230905 21:30:00 US/Eastern,1924.76,1925.37,1924.15,1924.9,-1
20230905 22:00:00 US/Eastern,1925.16,1925.77,1924.4,1925.32,-1
20230905 22:30:00 US/Eastern,1926.06,1926.85,1925.43,1926.18,-1
20230905 23:00:00 US/Eastern,1926.06,1926.47,1925.75,1926.18,-1
20230905 23:30:00 US/Eastern,1926.22,1926.78,1925.82,1926.38,-1
20230906 00:00:00 US/Eastern,1926.69,1927.07,1926.44,1926.8,-1
20230906 00:30:00 US/Eastern,1926.87,1927.47,1926.63,1926.97,-1
20230906 01:00:00 US/Eastern,1927.42,1928.1,1927.12,1927.55,-1
20230906 01:30:00 US/Eastern,1927.87,1928.59,1927.35,1927.98,-1
20230906 02:00:00 US/Eastern,1927.11,1928.51,1926.18,1927.21,-1
20230906 02:30:00 US/Eastern,1926.33,1927.55,1925.63,1926.46,-1
20230906 03:00:00 US/Eastern,1925.32,1926.71,1923.77,1925.45,-1
20230906 03:30:00 US/Eastern,1923.83,1924.9,1922.84,1923.94,-1
20230906 04:00:00 US/Eastern,1923.4,1924.18,1922.57,1923.52,-1
20230906 04:30:00 US/Eastern,1923.88,1925.06,1922.71,1924.01,-1
20230906 05:00:00 US/Eastern,1924.47,1925.29,1923.35,1924.6,-1
20230906 05:30:00 US/Eastern,1923.96,1925.64,1922.83,1924.05,-1
20230906 06:00:00 US/Eastern,1926.83,1927.87,1925.29,1926.92,-1
20230906 06:30:00 US/Eastern,1926.76,1927.3,1926.1,1926.87,-1
20230906 07:00:00 US/Eastern,1926.19,1927.08,1925.6,1926.28,-1
20230906 07:30:00 US/Eastern,1925.7,1926.77,1925.3,1925.81,-1
20230906 08:00:00 US/Eastern,1926.09,1927.4,1924.9,1926.22,-1
20230906 08:30:00 US/Eastern,1924.69,1926.56,1923.13,1924.86,-1
20230906 09:00:00 US/Eastern,1921.84,1923.47,1921.13,1921.97,-1
20230906 09:30:00 US/Eastern,1925.57,1929.3,1921.11,1925.71,-1
20230906 10:00:00 US/Eastern,1921.45,1928.48,1918.61,1921.62,-1
20230906 10:30:00 US/Eastern,1917.32,1920.05,1915.5,1917.48,-1
20230906 11:00:00 US/Eastern,1917.05,1918.38,1916.0,1917.17,-1
20230906 11:30:00 US/Eastern,1916.39,1917.63,1915.52,1916.58,-1
20230906 12:00:00 US/Eastern,1917.13,1918.43,1916.19,1917.34,-1
20230906 12:30:00 US/Eastern,1918.85,1920.39,1917.83,1918.97,-1
20230906 13:00:00 US/Eastern,1919.57,1920.8,1918.81,1919.7,-1
20230906 13:30:00 US/Eastern,1917.98,1919.17,1917.52,1918.11,-1
20230906 14:00:00 US/Eastern,1917.23,1918.36,1916.0,1917.38,-1
20230906 14:30:00 US/Eastern,1917.27,1918.27,1916.59,1917.41,-1
20230906 15:00:00 US/Eastern,1917.2,1917.84,1916.93,1917.32,-1
20230906 15:30:00 US/Eastern,1916.77,1917.53,1916.43,1916.9,-1
20230906 16:00:00 US/Eastern,1916.76,1917.25,1916.32,1916.93,-1
20230906 16:30:00 US/Eastern,1916.48,1917.07,1916.0,1916.67,-1
20230906 18:00:00 US/Eastern,1917.71,1923.46,1916.09,1918.11,-1
20230906 18:30:00 US/Eastern,1917.77,1918.29,1917.49,1917.99,-1
20230906 19:00:00 US/Eastern,1917.67,1917.98,1917.27,1917.8,-1
20230906 19:30:00 US/Eastern,1917.14,1917.73,1916.92,1917.35,-1
20230906 20:00:00 US/Eastern,1916.62,1917.33,1916.3,1916.76,-1
20230906 20:30:00 US/Eastern,1916.69,1917.25,1916.36,1916.83,-1
20230906 21:00:00 US/Eastern,1917.59,1918.69,1916.65,1917.72,-1
20230906 21:30:00 US/Eastern,1918.75,1919.78,1917.97,1918.88,-1
20230906 22:00:00 US/Eastern,1918.54,1919.69,1917.72,1918.68,-1
20230906 22:30:00 US/Eastern,1918.99,1919.97,1918.29,1919.12,-1
20230906 23:00:00 US/Eastern,1919.91,1920.8,1919.36,1920.07,-1
20230906 23:30:00 US/Eastern,1920.01,1920.64,1919.56,1920.13,-1
20230907 00:00:00 US/Eastern,1919.96,1920.33,1919.67,1920.08,-1
20230907 00:30:00 US/Eastern,1919.18,1920.27,1918.02,1919.3,-1
20230907 01:00:00 US/Eastern,1918.73,1919.44,1918.2,1918.89,-1
20230907 01:30:00 US/Eastern,1918.22,1919.0,1917.39,1918.38,-1
20230907 02:00:00 US/Eastern,1918.69,1919.76,1917.39,1918.86,-1
20230907 02:30:00 US/Eastern,1919.14,1919.9,1918.21,1919.23,-1
20230907 03:00:00 US/Eastern,1918.09,1918.82,1917.37,1918.21,-1
20230907 03:30:00 US/Eastern,1917.89,1918.86,1917.08,1918.01,-1
20230907 04:00:00 US/Eastern,1917.92,1918.56,1917.35,1918.06,-1
20230907 04:30:00 US/Eastern,1918.72,1919.41,1917.91,1918.82,-1
20230907 05:00:00 US/Eastern,1919.2,1920.1,1918.57,1919.36,-1
20230907 05:30:00 US/Eastern,1919.93,1920.58,1919.38,1920.03,-1
20230907 06:00:00 US/Eastern,1920.55,1921.29,1919.5,1920.65,-1
20230907 06:30:00 US/Eastern,1920.23,1921.12,1919.8,1920.38,-1
20230907 07:00:00 US/Eastern,1920.84,1922.66,1919.93,1920.98,-1
20230907 07:30:00 US/Eastern,1921.53,1922.04,1920.8,1921.65,-1
20230907 08:00:00 US/Eastern,1921.85,1923.32,1920.37,1921.99,-1
20230907 08:30:00 US/Eastern,1919.24,1923.74,1916.2,1919.38,-1
20230907 09:00:00 US/Eastern,1922.25,1923.7,1921.14,1922.4,-1
20230907 09:30:00 US/Eastern,1920.05,1922.54,1918.18,1920.16,-1
20230907 10:00:00 US/Eastern,1918.67,1920.43,1917.52,1918.79,-1
20230907 10:30:00 US/Eastern,1919.23,1921.66,1917.24,1919.32,-1
20230907 11:00:00 US/Eastern,1918.26,1919.5,1917.3,1918.36,-1
20230907 11:30:00 US/Eastern,1920.11,1921.48,1918.41,1920.25,-1
20230907 12:00:00 US/Eastern,1920.71,1921.55,1919.86,1920.8,-1
20230907 12:30:00 US/Eastern,1919.08,1919.99,1918.04,1919.18,-1
20230907 13:00:00 US/Eastern,1918.06,1918.96,1917.5,1918.15,-1
20230907 13:30:00 US/Eastern,1918.81,1919.42,1918.31,1918.88,-1
20230907 14:00:00 US/Eastern,1918.99,1920.52,1918.01,1919.1,-1
20230907 14:30:00 US/Eastern,1920.12,1920.84,1919.71,1920.2,-1
20230907 15:00:00 US/Eastern,1920.1,1920.65,1919.71,1920.19,-1
20230907 15:30:00 US/Eastern,1919.37,1920.19,1918.66,1919.54,-1
20230907 16:00:00 US/Eastern,1919.21,1919.91,1918.76,1919.41,-1
20230907 16:30:00 US/Eastern,1919.4,1921.5,1919.13,1919.62,-1
20230907 18:00:00 US/Eastern,1919.74,1920.83,1919.2,1920.05,-1
20230907 18:30:00 US/Eastern,1919.81,1921.29,1919.55,1920.06,-1
20230907 19:00:00 US/Eastern,1919.95,1920.52,1919.64,1920.18,-1
20230907 19:30:00 US/Eastern,1919.99,1920.49,1919.82,1920.2,-1
20230907 20:00:00 US/Eastern,1920.79,1921.66,1920.06,1920.96,-1
20230907 20:30:00 US/Eastern,1922.83,1924.66,1921.22,1923.03,-1
20230907 21:00:00 US/Eastern,1923.89,1925.42,1922.83,1924.05,-1
20230907 21:30:00 US/Eastern,1925.53,1926.18,1924.91,1925.68,-1
20230907 22:00:00 US/Eastern,1925.68,1926.46,1925.06,1925.8,-1
20230907 22:30:00 US/Eastern,1926.57,1927.34,1925.77,1926.71,-1
20230907 23:00:00 US/Eastern,1925.81,1926.36,1924.76,1925.91,-1
20230907 23:30:00 US/Eastern,1924.91,1925.43,1924.36,1925.06,-1
20230908 00:00:00 US/Eastern,1924.78,1925.24,1924.51,1924.92,-1
20230908 00:30:00 US/Eastern,1924.64,1925.18,1924.29,1924.79,-1
20230908 01:00:00 US/Eastern,1924.94,1925.59,1924.3,1925.07,-1
20230908 01:30:00 US/Eastern,1925.23,1926.06,1924.48,1925.36,-1
20230908 02:00:00 US/Eastern,1926.42,1927.48,1925.5,1926.58,-1
20230908 02:30:00 US/Eastern,1925.46,1926.24,1924.88,1925.56,-1
20230908 03:00:00 US/Eastern,1925.31,1926.13,1924.67,1925.44,-1
20230908 03:30:00 US/Eastern,1924.57,1925.41,1923.77,1924.69,-1
20230908 04:00:00 US/Eastern,1924.17,1924.9,1923.56,1924.28,-1
20230908 04:30:00 US/Eastern,1923.88,1924.91,1923.38,1924.02,-1
20230908 05:00:00 US/Eastern,1924.8,1926.0,1923.92,1924.94,-1
20230908 05:30:00 US/Eastern,1925.06,1925.61,1924.49,1925.2,-1
20230908 06:00:00 US/Eastern,1925.1,1925.77,1924.62,1925.22,-1
20230908 06:30:00 US/Eastern,1923.83,1925.12,1923.39,1923.91,-1
20230908 07:00:00 US/Eastern,1923.42,1924.14,1922.92,1923.56,-1
20230908 07:30:00 US/Eastern,1923.25,1924.03,1922.65,1923.35,-1
20230908 08:00:00 US/Eastern,1923.51,1925.04,1922.55,1923.62,-1
20230908 08:30:00 US/Eastern,1923.75,1926.24,1920.39,1923.89,-1
20230908 09:00:00 US/Eastern,1920.96,1922.39,1920.19,1921.05,-1
20230908 09:30:00 US/Eastern,1924.14,1929.02,1921.48,1924.25,-1
20230908 10:00:00 US/Eastern,1928.23,1929.8,1926.48,1928.35,-1
20230908 10:30:00 US/Eastern,1926.65,1928.51,1923.83,1926.77,-1
20230908 11:00:00 US/Eastern,1922.15,1924.39,1921.0,1922.25,-1
20230908 11:30:00 US/Eastern,1920.32,1921.6,1919.19,1920.44,-1
20230908 12:00:00 US/Eastern,1919.12,1919.85,1918.29,1919.21,-1
20230908 12:30:00 US/Eastern,1918.3,1920.03,1917.36,1918.44,-1
20230908 13:00:00 US/Eastern,1919.26,1920.01,1918.84,1919.36,-1
20230908 13:30:00 US/Eastern,1919.92,1920.63,1918.99,1920.05,-1
20230908 14:00:00 US/Eastern,1920.26,1920.83,1919.78,1920.37,-1
20230908 14:30:00 US/Eastern,1919.23,1920.03,1918.34,1919.36,-1
20230908 15:00:00 US/Eastern,1918.52,1919.04,1918.09,1918.67,-1
20230908 15:30:00 US/Eastern,1918.94,1919.52,1918.31,1919.08,-1
20230908 16:00:00 US/Eastern,1919.14,1919.44,1918.75,1919.26,-1
20230908 16:30:00 US/Eastern,1919.15,1919.76,1918.09,1919.37,-1
20230910 18:00:00 US/Eastern,1918.98,1924.89,1912.5,1919.48,-1
20230910 18:30:00 US/Eastern,1918.4,1919.55,1917.91,1918.57,-1
20230910 19:00:00 US/Eastern,1918.27,1919.4,1916.91,1918.45,-1
20230910 19:30:00 US/Eastern,1918.97,1919.93,1918.4,1919.13,-1
20230910 20:00:00 US/Eastern,1919.1,1919.93,1918.41,1919.23,-1
20230910 20:30:00 US/Eastern,1919.72,1920.37,1919.32,1919.85,-1
20230910 21:00:00 US/Eastern,1920.1,1921.17,1919.07,1920.26,-1
